suburb,price,date,qbn
Queanbeyan East,700000.0,2022-05-02,Queanbeyan
Queanbeyan East,430000.0,2022-04-13,Queanbeyan
Queanbeyan East,220000.0,2022-04-14,Queanbeyan
Queanbeyan East,112333.0,2022-05-20,Queanbeyan
Queanbeyan East,1250000.0,2022-03-23,Queanbeyan
Queanbeyan East,155000.0,2022-05-04,Queanbeyan
Queanbeyan East,662500.0,2022-03-29,Queanbeyan
Queanbeyan East,250000.0,2022-04-05,Queanbeyan
Queanbeyan East,900000.0,2022-04-07,Queanbeyan
Queanbeyan East,190000.0,2022-04-29,Queanbeyan
Queanbeyan East,475000.0,2022-05-09,Queanbeyan
Queanbeyan East,447000.0,2022-03-28,Queanbeyan
Queanbeyan East,850000.0,2022-03-11,Queanbeyan
Queanbeyan East,710000.0,2022-04-06,Queanbeyan
Queanbeyan East,552000.0,2022-03-24,Queanbeyan
Queanbeyan East,330000.0,2022-04-27,Queanbeyan
Queanbeyan East,355000.0,2022-04-26,Queanbeyan
Queanbeyan East,690000.0,2022-03-09,Queanbeyan
Queanbeyan East,655000.0,2022-04-23,Queanbeyan
Queanbeyan East,217500.0,2022-03-23,Queanbeyan
Queanbeyan East,450000.0,2022-03-15,Queanbeyan
Queanbeyan East,270000.0,2022-03-11,Queanbeyan
Queanbeyan East,220000.0,2022-03-10,Queanbeyan
Queanbeyan East,575000.0,2022-04-05,Queanbeyan
Queanbeyan East,556000.0,2022-02-10,Queanbeyan
Queanbeyan East,440000.0,2022-02-18,Queanbeyan
Queanbeyan West,1190000.0,2023-03-04,Queanbeyan
Queanbeyan West,772500.0,2023-03-01,Queanbeyan
Queanbeyan West,705000.0,2023-01-17,Queanbeyan
Queanbeyan West,772500.0,2023-01-20,Queanbeyan
Queanbeyan West,840000.0,2023-01-18,Queanbeyan
Queanbeyan West,610000.0,2023-02-16,Queanbeyan
Queanbeyan West,920000.0,2023-02-14,Queanbeyan
Queanbeyan West,850000.0,2022-11-21,Queanbeyan
Queanbeyan West,847500.0,2023-02-04,Queanbeyan
Queanbeyan West,1040000.0,2022-12-20,Queanbeyan
Queanbeyan West,900000.0,2023-01-09,Queanbeyan
Queanbeyan West,880000.0,2023-01-30,Queanbeyan
Queanbeyan West,810000.0,2022-12-22,Queanbeyan
Queanbeyan West,800000.0,2022-12-21,Queanbeyan
Queanbeyan West,870000.0,2022-12-12,Queanbeyan
Queanbeyan West,630000.0,2022-11-25,Queanbeyan
Queanbeyan West,895000.0,2022-11-16,Queanbeyan
Queanbeyan West,545000.0,2022-11-16,Queanbeyan
Queanbeyan West,590000.0,2022-12-08,Queanbeyan
Queanbeyan West,855000.0,2022-11-17,Queanbeyan
Queanbeyan West,970000.0,2022-12-01,Queanbeyan
Queanbeyan West,700000.0,2022-11-09,Queanbeyan
Queanbeyan West,765000.0,2022-11-01,Queanbeyan
Queanbeyan West,720000.0,2022-10-21,Queanbeyan
Queanbeyan West,680000.0,2022-10-14,Queanbeyan
Queanbeyan West,687500.0,2022-09-05,Queanbeyan
Queanbeyan West,535000.0,2022-04-01,Queanbeyan
Queanbeyan West,930000.0,2022-09-19,Queanbeyan
Queanbeyan West,610000.0,2022-07-26,Queanbeyan
Queanbeyan West,473000.0,2022-09-06,Queanbeyan
Queanbeyan West,620000.0,2022-08-24,Queanbeyan
Queanbeyan West,715513.0,2022-08-19,Queanbeyan
Queanbeyan West,780000.0,2022-08-03,Queanbeyan
Queanbeyan West,800000.0,2022-07-27,Queanbeyan
Queanbeyan West,60000.0,2022-07-15,Queanbeyan
Queanbeyan West,715000.0,2022-08-27,Queanbeyan
Queanbeyan West,940000.0,2022-04-26,Queanbeyan
Queanbeyan West,660000.0,2022-07-12,Queanbeyan
Queanbeyan West,835000.0,2022-05-23,Queanbeyan
Queanbeyan West,1265000.0,2022-06-14,Queanbeyan
Queanbeyan West,610000.0,2022-07-16,Queanbeyan
Queanbeyan West,200000.0,2022-06-09,Queanbeyan
Queanbeyan West,985000.0,2022-04-14,Queanbeyan
Queanbeyan West,985000.0,2022-04-14,Queanbeyan
Queanbeyan West,781000.0,2022-07-08,Queanbeyan
Queanbeyan West,695000.0,2022-06-23,Queanbeyan
Queanbeyan West,465000.0,2022-06-30,Queanbeyan
Queanbeyan West,570000.0,2022-07-06,Queanbeyan
Queanbeyan West,709000.0,2022-05-24,Queanbeyan
Queanbeyan West,825000.0,2022-05-16,Queanbeyan
Queanbeyan West,760000.0,2022-06-06,Queanbeyan
Queanbeyan West,695000.0,2022-06-23,Queanbeyan
Queanbeyan West,649000.0,2022-05-25,Queanbeyan
Queanbeyan West,1185000.0,2022-04-28,Queanbeyan
Queanbeyan West,812500.0,2022-05-10,Queanbeyan
Queanbeyan West,760000.0,2022-06-06,Queanbeyan
Queanbeyan West,937000.0,2022-05-17,Queanbeyan
Queanbeyan West,1065000.0,2022-04-20,Queanbeyan
Queanbeyan West,495000.0,2022-04-29,Queanbeyan
Queanbeyan West,505000.0,2022-04-26,Queanbeyan
Queanbeyan West,709000.0,2022-05-24,Queanbeyan
Queanbeyan West,836000.0,2022-04-13,Queanbeyan
Queanbeyan West,1250000.0,2022-04-14,Queanbeyan
Queanbeyan West,1075000.0,2022-04-05,Queanbeyan
Queanbeyan West,945000.0,2022-04-02,Queanbeyan
Queanbeyan West,772000.0,2022-04-05,Queanbeyan
Queanbeyan West,835000.0,2022-03-28,Queanbeyan
Queanbeyan West,850000.0,2022-01-14,Queanbeyan
Queanbeyan West,1200000.0,2022-03-18,Queanbeyan
Queanbeyan West,870000.0,2022-03-16,Queanbeyan
The Ridgeway,1850000.0,2022-08-12,Queanbeyan
The Ridgeway,2300000.0,2022-05-12,Queanbeyan
