area,date,age_0,age_1,age_2,age_3,age_4,age_5,age_6,age_7,age_8,age_9,age_10,age_11,age_12,age_13,age_14,age_15,age_16,age_17,age_18,age_19,age_20,age_21,age_22,age_23,age_24,age_25,age_26,age_27,age_28,age_29,age_30,age_31,age_32,age_33,age_34,age_35,age_36,age_37,age_38,age_39,age_40,age_41,age_42,age_43,age_44,age_45,age_46,age_47,age_48,age_49,age_50,age_51,age_52,age_53,age_54,age_55,age_56,age_57,age_58,age_59,age_60,age_61,age_62,age_63,age_64,age_65,age_66,age_67,age_68,age_69,age_70,age_71,age_72,age_73,age_74,age_75,age_76,age_77,age_78,age_79,age_80,age_81,age_82,age_83,age_84,age_85,age_86,age_87,age_88,age_89,age_90,age_91,age_92,age_93,age_94,age_95,age_96,age_97,age_98,age_99,age_100
ACT,1999-06-01,0.013393979711685674,0.013152073234003138,0.013384430771777154,0.013740924528361943,0.014275665163239127,0.014106967224855254,0.013966916106196943,0.014138797024550325,0.01472764831890913,0.014555767400555749,0.014355239662476805,0.014040124645495606,0.014234286423635537,0.014329775822720747,0.014546218460647227,0.014590780180220326,0.015030031416012299,0.01529740173345089,0.015758933829029414,0.016522849021711108,0.01653239796161963,0.01680931721896674,0.017289947194362307,0.016459189422320965,0.016920721517899487,0.016379614923083288,0.016850695958570333,0.01722947057494167,0.017920177228324702,0.016624704380735333,0.01608996374585815,0.015548857151041949,0.015262388953786314,0.015828959388358568,0.015997657326742444,0.01601993818652899,0.01600084030671195,0.01666926610030843,0.01634778512338822,0.016554678821406175,0.015930814747382796,0.015746201909151384,0.015517027351346878,0.015462916691865258,0.015065044195676877,0.015335597493084977,0.015564772050889483,0.015523393311285893,0.01534196345302399,0.015373793252719061,0.014934542016927087,0.014928176056988074,0.015437452852109202,0.01248046446043715,0.011363238491140175,0.01077438719678137,0.009380241970137282,0.009033297153461014,0.008180258521633123,0.007785569005414249,0.007543662527731713,0.0068688707741962176,0.006388240798800653,0.0059903683026122714,0.005799389504441849,0.005522470247094735,0.0051373296707843815,0.0050641211314857194,0.004994095572156565,0.004583491156090155,0.004723542274748465,0.004615320955785225,0.004287474018925999,0.004389329377950225,0.004128325020450646,0.003921431322432688,0.003740001464170786,0.0035140098863357854,0.0033421289679824045,0.0027819244933491635,0.0021771582991428236,0.00209440081993564,0.001839762422375076,0.0018015666627409913,0.0015692091249669767,0.0013177537073759194,0.0010853961696019048,0.0009676259107301438,0.0007480002928341572,0.0006302300339623962,0.0004169703760054238,0.0003915065362493674,0.000245089457652043,0.00021007667798746542,0.00015596601850584554,0.00013686813868880323,7.639151926816924e-05,6.047661942063399e-05,3.501277966457757e-05,2.2280859786549364e-05,3.819575963408462e-05
Australia,1999-06-01,0.013322001009554192,0.013319981050659293,0.013600702180237317,0.01374018565761144,0.014041000062512412,0.014064016962551664,0.014128443019936356,0.014165865416305023,0.01431932913550437,0.01425421203955037,0.014004481331965147,0.013916613120037015,0.013922035114965429,0.014058967065314414,0.014051206170612958,0.013939630020076265,0.013971205167012328,0.013771654490921454,0.01363387203156409,0.013411038671368848,0.013383503442222585,0.013491996497603903,0.0136374866948497,0.013855854882750955,0.014237892897952102,0.014651452903276288,0.015154741608984437,0.01581691602882035,0.016263752199097356,0.0153156472820071,0.015225440170305924,0.01479673047326999,0.014641140481549695,0.014853555106392299,0.015150489063942544,0.015724742115037296,0.01601178890536514,0.01602949012410202,0.01619161840382423,0.01582648425516461,0.015583557619646417,0.015304431194459104,0.01483303657656516,0.014857967121873263,0.01452010241829479,0.014366745012721489,0.014244271715514943,0.013844000913446675,0.013969291521743475,0.013760491560186482,0.013450321556193343,0.01360320055044943,0.013923310878477996,0.01172235303523276,0.011362747195127604,0.010868601461259527,0.009866542378950242,0.009700161554186142,0.009293139836863867,0.008976909956186028,0.00872563770102312,0.008434604149718503,0.00820151152460969,0.007893893047641687,0.007385767071948384,0.007259519641017158,0.007122162436163983,0.007074852872572913,0.0073991094320173265,0.007070494013904972,0.007010107874310078,0.006877747409881128,0.006620468434846545,0.006544454192222691,0.0061257379760352075,0.0058157805992941625,0.0055411193464008374,0.0052998937288994035,0.0050215114990944205,0.004375390436791659,0.0035654932335629566,0.0033644010098943964,0.0031551226370201907,0.002883012911152002,0.0026570964558013856,0.002382328889282013,0.0020157063498577312,0.0017236628191056643,0.0014329482086791892,0.001195656195341507,0.0009319984027440823,0.0007445143232095828,0.0005844060023822757,0.00045029136312354535,0.0003362699991877639,0.0002488270417638196,0.00018466676844424468,0.00013804824342248228,9.334336366957215e-05,6.346923475026717e-05,0.00010062584705381554
ACT,2000-06-01,0.013078632559459076,0.013349724967295537,0.013075480322158653,0.013371790628398507,0.013551468154522673,0.014021151512285845,0.013995933613882454,0.013967563478178638,0.013989629139281605,0.014525509480353681,0.014402572225637147,0.01420713351301086,0.013942345579775245,0.014194524563809164,0.014241808123315523,0.014415181174838842,0.014743013854082936,0.015354547890365187,0.0162371743344839,0.016334893690797044,0.016804577048560216,0.016423156335208914,0.016281305656689837,0.016527180166122906,0.015909341655239807,0.016533484640723753,0.016104780367866094,0.016624899522436048,0.01702838589689032,0.01759263637366621,0.016495657793118665,0.015843144671930903,0.015524768704588082,0.015225306161047805,0.01564455372200419,0.015814774536227087,0.016035431147256765,0.01582423124812836,0.016413699623307642,0.01606380128296058,0.01629391460589153,0.015821079010827934,0.01556259555219317,0.01531041656815925,0.015253676296751619,0.014954213753211341,0.01511182561823254,0.015253676296751619,0.015165413652339747,0.015105521143631692,0.015055085346824908,0.014727252667580815,0.014711491481078696,0.015250524059451195,0.012199158352640786,0.01098869922927798,0.010455971125506329,0.009091052374422747,0.00886409128879222,0.008000378268476051,0.007600044131322206,0.007360474096489984,0.006720569924503917,0.006272952227843712,0.005913597175595379,0.0056488092423597645,0.005320976563115671,0.005012057307674122,0.004933251375163522,0.004832379781549955,0.004517156051507557,0.004671615679228332,0.004542373949910949,0.00420193232146516,0.0043059561523791515,0.004034863744542689,0.003807902658912163,0.003558875912178669,0.003379198386054502,0.0031963686226299114,0.0026825539426608034,0.0020331930587734644,0.001970148312764985,0.0017431872271344586,0.0016580768200230114,0.0014468769208946049,0.001163175563856447,0.0009677368512301607,0.0008731697322174413,0.0006430564092864911,0.0005484892902737718,0.0003814207133513011,0.00034674610304663735,0.00022696108563052627,0.00017337305152331867,0.00013554620391823097,0.00010402383091399121,5.989250870805554e-05,4.413132220593566e-05,2.8370135703815783e-05,4.728355950635964e-05
Australia,2000-06-01,0.013197835575776131,0.013261896361105655,0.013252594672013509,0.013538687301491707,0.013685832665661243,0.014000566089236726,0.014013178549022686,0.014077502093931084,0.014138147004735244,0.0142629052527847,0.014162005574497018,0.0139457018891678,0.013852684998246342,0.01386298517373821,0.0139776534539589,0.013991106744397257,0.013835553073703747,0.013902609318232435,0.013756199680883747,0.013661658784404819,0.013403471222203058,0.013303097063073125,0.013359169957204873,0.013484769035906728,0.013708219781781323,0.014070670344880356,0.014534283345845944,0.015012137915986514,0.015702512433520513,0.01621951818091333,0.015262285035074725,0.0151669033079434,0.014725835078845216,0.014586257190547255,0.014788634618196144,0.015093593385437507,0.015640185861411558,0.015921128403143824,0.015923440687437916,0.0160477259682454,0.015699044007079374,0.01550071307694515,0.015160544526134646,0.014629612521061494,0.01471012205602854,0.01436942798606029,0.014128950419474647,0.014045813288718859,0.013721147553061933,0.013809750083058302,0.013600803665937562,0.013320386643363045,0.013431586497142595,0.013726350192723641,0.011597314428937775,0.0111927697813031,0.010697678182788386,0.00971275017733644,0.009568442616618744,0.009149078328735566,0.008842332796357858,0.008623348963324123,0.008305777736296798,0.008077965181412891,0.00780075382570064,0.007233928862153277,0.007085890115415569,0.006936852882278138,0.006901590546793224,0.007198351215173714,0.006868272632191979,0.006823077984625622,0.0066707299807943765,0.006392309931019305,0.0063119054998838076,0.005915243639615358,0.00552751560502863,0.005267698933437848,0.005026222880452485,0.004755685618043637,0.004098313703616234,0.003350184630645692,0.0031290987209809636,0.0029209405825968444,0.0026356362318552687,0.0024253760168401564,0.0021205749053461167,0.001778829797062369,0.0015027220315813892,0.0012323424249198662,0.0010116243786655618,0.0007881210808751912,0.0006160135567126086,0.0004752269743518273,0.00035866682516324464,0.000265597382326013,0.000192918082809417,0.00014336162623374818,0.00010767887542263565,6.684603686558933e-05,0.00011104219803222504
ACT,2001-06-01,0.012657912906095081,0.013031119183424665,0.013264373106755656,0.01292537740484795,0.01339810535613209,0.013379445042265611,0.01389571372590487,0.01386772325510515,0.013842842836616511,0.013979685138304027,0.014346671311011451,0.014222269218568256,0.01412585759692478,0.01391126398746027,0.013989015295237266,0.014063656550703183,0.014533274449676243,0.015161505016514377,0.01630911431930285,0.017347871791203527,0.017173708861783054,0.016962225304629625,0.016293564057747453,0.015777295374108193,0.01630600426699177,0.015702654118642276,0.016222032854592613,0.015948348251217586,0.016433516411746046,0.016722751276676474,0.017397632628180806,0.016417966150190647,0.015662223438598237,0.01534810815517917,0.01488160030851719,0.015432079567578326,0.015562701764643682,0.015811505949530073,0.015774185321797113,0.016147391599126697,0.015752414955619555,0.016022989506683502,0.01560002239237664,0.015233036219669215,0.01510863412722602,0.014993562191716065,0.014726097692963196,0.014744758006829674,0.014987342087093906,0.014816289209984512,0.014813179157673433,0.014760308268385074,0.014424422618788449,0.01434978136332253,0.014754088163762915,0.011846189252903233,0.010589728119226965,0.010123220272564985,0.008848098825022237,0.008642835372490965,0.007778240830010761,0.007352163663392818,0.007227761570949624,0.006518669644023412,0.006120582948205189,0.005787807350919642,0.005520342852166773,0.005147136574837188,0.004864121814528921,0.0047646001405743646,0.004727279512841406,0.004438044647910978,0.004605987472709291,0.004453594909466377,0.0040710584752035525,0.004211010829202147,0.003943546330449278,0.0036449813085856105,0.0033992871760103005,0.003243784560456307,0.003026080898680716,0.0025191423719746965,0.0019220123282473612,0.0018442610204703644,0.001657657881805572,0.0015177055278069776,0.001343542598386505,0.0010574177857671566,0.0008366040716804857,0.0007712929731478083,0.0005722496252386965,0.0004758380035952205,0.00032033538804122685,0.00029545496955258785,0.00019904334790911182,0.000146172458620754,0.0001026317262656358,6.842115084375719e-05,4.043068004403834e-05,3.732062773295847e-05,5.9090993910517573e-05
Australia,2001-06-01,0.013038853365351816,0.01316425090070139,0.013211359283861265,0.013194549684583954,0.013471648665263342,0.013621015444026862,0.01394875074845519,0.013957259311052348,0.014017493708462715,0.014107559956442386,0.014194876486021754,0.014065328432332103,0.013884158306787742,0.013783300711123872,0.013802341214008975,0.01390511842440513,0.013958711992471375,0.013814948413466959,0.013975262184352431,0.013866414840883913,0.013751237956946777,0.013407159986554396,0.013217273772495874,0.013242228764015587,0.013315900464551953,0.013550197224849299,0.01387596103306609,0.014402921217818113,0.014877844278881421,0.015605897077210173,0.016150600727866025,0.015200598961301657,0.015103009898830597,0.01465081092567921,0.014517475524004238,0.014726402240947862,0.015031517220422771,0.015541148991104972,0.01583116646011785,0.01581165902391949,0.015903644886631443,0.015550332012932393,0.015398889974998834,0.014999039414411669,0.014422428654016474,0.014555452766815942,0.01420914389281577,0.013875027166439572,0.013831135434993258,0.013581948690150888,0.013647682524361857,0.01343273755582512,0.013181579314771213,0.013244770956498885,0.013523322618597301,0.01146243461831133,0.011015164385688784,0.010525247577121949,0.009549512596849103,0.00943179352042867,0.009007039849801042,0.008710640958840296,0.0085194577078005,0.008171748033860551,0.007950681050772202,0.007704970365039645,0.007082963310299859,0.006914971080485243,0.006747497665463138,0.0067199485999808765,0.006993882810425957,0.006657535180441969,0.006629519181646449,0.006457532077929509,0.006157657127858949,0.006071637635260853,0.005705198747311307,0.005241533967245458,0.0049969127925771715,0.00474767416625555,0.0044856208145589395,0.003813703776779728,0.003130787865399313,0.0028952978310791953,0.0026823243587539955,0.0023887789491520515,0.002196298661130982,0.0018688746455781597,0.0015508411777697614,0.00129086308524319,0.0010488359845374515,0.000834046660438468,0.0006563525940039226,0.0005037691635268427,0.00038086193918131337,0.00028031563239294866,0.00020757779848309968,0.00014755092698973645,0.00011190835074432543,8.254343348828083e-05,0.00011834165417144474
ACT,2002-06-01,0.012303351230797193,0.01263912120680042,0.012968730265812764,0.013184362360493735,0.012808546424049756,0.013178201443502851,0.013190523277484621,0.013723442597196166,0.013741925348168822,0.013584821964901257,0.013957557442849794,0.014197833205494306,0.014170109079035324,0.014170109079035324,0.013982201110813334,0.014009925237272316,0.014157787245053554,0.014783120319628373,0.01609231518019142,0.017426153708718004,0.01790670523400703,0.0173460617878365,0.016625234499902965,0.016218613978504562,0.015537832651011777,0.015956775006391952,0.015507028066057351,0.01620629214452279,0.01606767151222788,0.01628022314841341,0.01639420011274478,0.017059579147760354,0.016360315069294914,0.015624085488884165,0.015463901647121157,0.014736913442196737,0.015186660382531336,0.015365326975267,0.01570417740976567,0.015577878611452529,0.01607999334620965,0.015747303828701865,0.015768867038169963,0.015500867149066467,0.01504187883324554,0.015007993789795674,0.014832407655555453,0.014530522723002091,0.01447815492857957,0.014715350232728639,0.01447815492857957,0.014358017047257313,0.014244040082925943,0.013966798818336122,0.013886706897454618,0.014321051545312003,0.011480868812514054,0.01024868541433707,0.009768133889048045,0.00850822636441208,0.008354203439639956,0.007497835977906952,0.007177468294380936,0.006980318950672618,0.006373468627070453,0.005929882603726739,0.00563107812966882,0.005403124201006078,0.005021147347571212,0.004710021039531524,0.004614526826172808,0.00459296361670471,0.0043342051030875435,0.004398894731491835,0.004281837308665022,0.003939906415670908,0.004038481087525067,0.003795124866385113,0.003524044518786176,0.003249883712691797,0.0030804584954424617,0.0028340218158070646,0.0023503898320225984,0.0017435395084204333,0.0016388039195753897,0.0015063442042713637,0.0013738844889673379,0.0011828960622499052,0.0009364593826145084,0.0006715399520064566,0.000640735367052032,0.0004743906082981391,0.00040045960440752,0.0002556780551217243,0.0002556780551217243,0.00014786200778123815,0.00011705742282681355,6.160916990884924e-05,4.0045960440752e-05,2.7724126458982155e-05,5.236779442252185e-05
Australia,2002-06-01,0.012763135149608544,0.012958772949868198,0.013091677391523353,0.013145126418232992,0.01313635503285166,0.013392264048450876,0.013541839251795697,0.013862020465539996,0.01387207421720515,0.013934858870461,0.014031857056169182,0.014105003228998303,0.014006466203749537,0.013814008671873757,0.01370762356496801,0.013737374462752645,0.013863867072988699,0.01393013976253654,0.013821087333760447,0.013993334773003215,0.01386371318903464,0.013759892814696533,0.013389032485415649,0.013221760627354103,0.013253101659330677,0.013317322562824406,0.013540505590860525,0.013866226626950928,0.014360245414129932,0.014871550498814837,0.015600396199887049,0.016072614760241105,0.015158390189179805,0.015042053919911608,0.014590968755914915,0.01446006480566252,0.014643699657505612,0.014916330729445848,0.015448410147928644,0.015734275239917907,0.015720682157309412,0.01577141256749735,0.015394448174705479,0.015232357076430569,0.014852058531300765,0.014346960099429552,0.014437187391159161,0.014079202019367834,0.0137465562053448,0.013699878072613735,0.013409755524562188,0.01343730075233865,0.01324222719324388,0.012964210182911598,0.01302920050617562,0.013346765692700924,0.011304417854437065,0.01085517929788907,0.010371368146329277,0.009412978880453199,0.009291718324655134,0.008848327358361361,0.008561590257299101,0.008351897722568774,0.00799724650311538,0.007781911556736245,0.0075136918248123515,0.006933703201966021,0.006749093751747224,0.006592286002561655,0.006537246841660079,0.006767200763674769,0.00647430830445017,0.006388492352736903,0.006207217054856039,0.005910887853990801,0.005796705960079425,0.0054369765701421015,0.004980095110542538,0.004720646763999977,0.004457659086514072,0.004172460824992396,0.0035603617503992004,0.002882246459514927,0.0026319798555645207,0.002417363034304324,0.0021360118716341092,0.0019418616162636872,0.0016311186183683068,0.0013281724074785549,0.0010951921010340488,0.0008731888499790461,0.0006823727469465577,0.0005242313368258152,0.00039604600309511926,0.0002915075036380731,0.00021194949938985012,0.00015393524870981127,0.00010284577596240308,7.76601021481687e-05,0.00011700309973578126
ACT,2003-06-01,0.012292390265062302,0.012212966272295995,0.012576483777649477,0.012848358214426451,0.013022480044721818,0.012585648084507128,0.01293083697614531,0.012970548972528462,0.013547900304560465,0.013517352615034962,0.0133798880121702,0.013777007976001735,0.013938910730486899,0.013960294113154751,0.01405499195068381,0.014067211026494011,0.01416496363297562,0.014348249770128637,0.016000879773458335,0.017363306726295758,0.017885672217181854,0.018105615581765475,0.01762601685621508,0.016593504950253087,0.016214713600136852,0.015463240437809486,0.01607113945936699,0.015548773968480895,0.015991715466600685,0.01604364653879404,0.015982551159743032,0.016370506816716916,0.01682566739064691,0.016126125300512897,0.015457130899904385,0.01518525646312741,0.014678164817004066,0.014977532174353993,0.015191366001032512,0.015518226278955391,0.015258570917988618,0.01584814132583082,0.01560681457857935,0.015576266889053846,0.015365487831327877,0.014977532174353993,0.014754534040817823,0.014552919289949505,0.014305483004792932,0.014302428235840383,0.014406290380227092,0.014106923022877164,0.01406110148858891,0.013945020268392,0.01339516185693295,0.013239368640352887,0.013883924889340996,0.011073537452994742,0.009888287099405237,0.00937508591537679,0.008287588168268892,0.00803098757625467,0.007337555024025758,0.006970982749719725,0.006726601233515703,0.006204235742629606,0.005810170547750621,0.005431379197634387,0.00524503829152882,0.004899849399890639,0.004612701118350914,0.004505784205011654,0.004450798363865749,0.00423390976823468,0.0042400193061397804,0.004139211930705621,0.003815406421735292,0.0038734470318337474,0.0036107369019144236,0.003338862465137449,0.0031189191005538295,0.00289897573597021,0.0026271012991932355,0.0022024884147887475,0.001628191851709296,0.0014662890972241315,0.0013349340322644696,0.0011913598914946068,0.00100501898538904,0.0008308971550936745,0.0006048442526049542,0.0005590227183167001,0.0003940651948789853,0.00032991504687542955,0.00021688859563106944,0.00021383382667851917,0.00011302645124436013,5.80406100984552e-05,3.054768952550274e-05,2.7492920572952466e-05,4.276676533570383e-05
Australia,2003-06-01,0.012624223932401715,0.012695063069904538,0.012910420132878402,0.013033235015506774,0.013092462010927888,0.01309134643395934,0.013317504310310513,0.01345355399242939,0.013775955736339874,0.013787212922113408,0.01386195657900615,0.013952267605414544,0.01402417161184189,0.013948971582552924,0.013725805480799222,0.013622310362944347,0.01365836378224607,0.01384086203269178,0.013977215963074809,0.01388284829314442,0.014049221385590204,0.013907847358848709,0.013787567878421583,0.013419934559240863,0.013291896748077923,0.013282515759933312,0.013344633113863849,0.013553753087422645,0.013878183153094126,0.014361785768959853,0.014899088203447975,0.015574620765948047,0.01598008228597136,0.015097914444069712,0.01496419733197598,0.014516343887147828,0.014385263593343392,0.014561220506109888,0.014808270096599331,0.015347448728716377,0.015618128267721434,0.015602713022337856,0.015623401904300028,0.01523726014905021,0.015044214625447314,0.014698588597373415,0.014256211621299954,0.01429713301282807,0.013926000838609632,0.013594065982422462,0.013558215395296839,0.013234545950285732,0.013220601238178878,0.013042869543871509,0.012731268613338335,0.012815596090551789,0.013170450982638224,0.011132342569144348,0.010686416029989142,0.010214425556205126,0.009261215744624554,0.009144232287059049,0.008675842084400802,0.008408712108477488,0.008173528200289878,0.007813602503800948,0.0076003751786761315,0.007317373584973016,0.00677571025869875,0.006579115172014109,0.006420753950524263,0.0063399760363925545,0.006526480222316235,0.006276236025053222,0.006138158021173346,0.005955051274199336,0.0056575978879491165,0.005512725006169901,0.0051583771945237136,0.00471163932666411,0.004438830049810005,0.004163840327062828,0.0038539634700265005,0.0033010429579787004,0.0026326095216421173,0.0023687248605363987,0.0021580329376128284,0.0018902944651612158,0.0016898962751747057,0.0014037000746980196,0.0011254143290892222,0.0009097023098071842,0.0007117381059338706,0.0005433366917270891,0.0004061714326396625,0.0003004451608476904,0.00021616839167826234,0.00015339183317540314,0.00010648689245234598,7.068701337074776e-05,0.00011683133343343102
ACT,2004-06-01,0.012585881923755092,0.012242354228734724,0.012062990210980727,0.012373077156928316,0.012579801787560041,0.012780446281996717,0.012446038791268925,0.01288380859731258,0.012856447984434851,0.013309418130966134,0.013412780446281997,0.013209095883747796,0.013610384872621147,0.013731987596522163,0.013826229707545448,0.01406335501915243,0.01406943515534748,0.014364321760807442,0.015352343892503192,0.01697574025658175,0.017720556940475467,0.01811880586125129,0.018021523682130478,0.01742871040311303,0.01657141119961087,0.01628260473034596,0.01557730893172007,0.01588739587766766,0.015483066820696783,0.015981637988690945,0.015890435945765186,0.015850915060497354,0.016437648203319756,0.016626132425366327,0.01600595853347115,0.015309782939137836,0.015011856265580348,0.014571046391439168,0.014683528911047607,0.014948014835532316,0.015370584301088345,0.015203380555724448,0.015659390770353256,0.015483066820696783,0.015239861372894754,0.015145619261871466,0.014859852860704079,0.014704809387730285,0.014294400194564358,0.013978233112421717,0.014081595427737582,0.014163677266370767,0.013893111205691007,0.013686386575059281,0.013558703714963215,0.012886848665410105,0.012795646622484344,0.013406700310086946,0.01077704140572749,0.00959749498388764,0.009080683407308323,0.008089621207515049,0.007809934942542713,0.007052957986258893,0.006721590563628625,0.00644190429865629,0.005973733811637381,0.005657566729494741,0.005234997263938712,0.0050373928375995625,0.004772906913114854,0.004523621329117772,0.00435337751565635,0.004277375813218216,0.0041040919316592695,0.004009849820635982,0.004003769684440932,0.0036784823980057155,0.003690642670395817,0.0034352769502036845,0.0031251900042560954,0.0029397458503070467,0.0026904602663099654,0.002392533592752478,0.0020915668510974646,0.0015169939806651668,0.0013437100991062199,0.0012129871709126285,0.0010883443789140876,0.0009029002249650392,0.0007174560710159907,0.0005076913722867392,0.0004590502827263331,0.00033744755882531767,0.00028272633306986077,0.00015200340487626923,0.00014896333677874384,9.120204292576154e-05,4.8641089560406153e-05,2.128047668267769e-05,4.8641089560406153e-05
Australia,2004-06-01,0.012632945966938184,0.012572944126747967,0.012642929550715653,0.012877769528918328,0.012996569158993939,0.013048644334677421,0.013049447034880635,0.013255791155869228,0.013383269981892086,0.013712025883870754,0.013714684828293898,0.013787730546786335,0.013877933982122462,0.01394576214929401,0.013883452546019555,0.013634916495599548,0.013534227788858943,0.013605668106944952,0.01384592631151932,0.014004559939179406,0.013937032784584063,0.014097522656464079,0.013943354048684369,0.013836043065267253,0.013455362493893208,0.013317448565228573,0.013292213677590045,0.013347048135222073,0.01356061655803959,0.013895342542779656,0.014365273342998513,0.014879352654394117,0.01554760057356943,0.01587424938751466,0.015043203833375091,0.014888031850341363,0.014445242350743667,0.014318666562449423,0.01446084483594363,0.014701604728145006,0.015235450532044746,0.01550094362425764,0.015485290970294975,0.015466979371909165,0.015081181586739633,0.014853164560264273,0.014536198317520307,0.014163243735602193,0.014143226399284553,0.013760388571114371,0.013432234694288116,0.013403036474396222,0.013051202941575165,0.012997422027959855,0.012837985700096555,0.01249633642610377,0.012592409606675898,0.012982722580488505,0.010954449673255866,0.010521091901045929,0.010058335233893293,0.009114761145015719,0.008995208983499594,0.008504207302946381,0.008244583955969486,0.007987719890941138,0.007627106824647432,0.007415896333676855,0.007115937301488477,0.006610687692328223,0.006400330070323561,0.006246763487696262,0.006139853854380752,0.006281881621586856,0.00607242703731081,0.005880531519980061,0.0056914956221232604,0.005395600259713651,0.005221614990667105,0.004877708122352782,0.004450721783005853,0.0041536223702914234,0.003866556710117163,0.0035343391635121383,0.0030416819137897974,0.002387280573119918,0.002112556428570067,0.0019051085948020546,0.0016514051618238593,0.0014594093069677087,0.0011915582829078739,0.0009362996182859521,0.0007407417812780412,0.0005677097187228116,0.000425681951516707,0.0003070829964918991,0.00022219745000206194,0.0001563258645758467,0.00010650828321390325,7.440027508535963e-05,0.00011794676110969691
ACT,2005-06-01,0.012580001750156156,0.01250758149541791,0.012160567774797147,0.011928219457511942,0.012242040561377674,0.01245628381497832,0.01254982664401522,0.012347653432870951,0.012667509557964871,0.01258301926077025,0.013150311256219844,0.013207643957887621,0.013023575810427913,0.013461114849471482,0.013602937848333881,0.013814163591320433,0.013922793973427801,0.01426679018343447,0.01557940730056518,0.016545010697075126,0.01736275607349449,0.017712787304729343,0.018008503344910515,0.018117133727017884,0.01738086113717905,0.016611395930585186,0.016222137061367114,0.01559751236424974,0.015829860681534948,0.015319901387753132,0.015700107725128924,0.015802703086008105,0.015953578616712785,0.01643034529373957,0.01649673052724963,0.015911333468115473,0.015187130920733014,0.014731486818004883,0.01438447309738412,0.014532331117474706,0.014650014031424356,0.01518411341011892,0.014969870156518275,0.015440601812316875,0.015289726281612195,0.01503323787941424,0.014858222263796813,0.014441805799051898,0.014556471202387454,0.01402237182369289,0.013714585741055343,0.013877531314216398,0.013901671399129147,0.013663288060615753,0.013328344382451365,0.012981330661830603,0.012404986134538729,0.012365758496555511,0.012896840364635983,0.01045265676722018,0.00931807277632099,0.008790008418854613,0.007857597639099696,0.007631284343042677,0.006846731583378345,0.006544980521968986,0.006261334524244189,0.0058328480170429,0.005579377125459039,0.005175030703170498,0.004900437237287982,0.004640931324475934,0.004405565496576634,0.004254689965871955,0.004130972030694118,0.003922763798321661,0.0038201684374424786,0.003789993331301543,0.0035003123123485587,0.0035184173760331203,0.0032619289738351656,0.0029843179973385557,0.002785162296808379,0.002495481277855395,0.0021786426633755686,0.0019825044734594855,0.00139710741432533,0.0011919166925669661,0.0010863038210736906,0.0009746559283522279,0.000778517738436145,0.0005974671015905299,0.0004254689965871955,0.00036813629491941737,0.0002595059128120483,0.0002202782748288317,0.00012070042456374341,9.656033965099472e-05,6.0350212281871704e-05,3.621012736912302e-05,5.431519105368453e-05
Australia,2005-06-01,0.0127482276217232,0.012583533876754958,0.012532980876493866,0.012606480973932296,0.012845864298698053,0.01296367261401238,0.013005502743640185,0.012998564096545526,0.013191904541661718,0.013313479551113148,0.013638505605732988,0.013635977955719933,0.013711410961991875,0.013796607635961303,0.013851175139184305,0.013814350747817648,0.013560445825918067,0.01350062477560911,0.013600491732007246,0.013896127660004707,0.014084858860979448,0.01402667334891423,0.014151122940733446,0.014011061392951246,0.013838735136178879,0.013468806122503599,0.013336426648290486,0.013287558748038098,0.013365816774912866,0.013576305590705861,0.013906981686531353,0.01434842832704659,0.014830614738360469,0.015501928844768786,0.015780366840324484,0.014983661468562675,0.0148244690795052,0.014365378450663543,0.014238302085301349,0.014364585462424154,0.014591826154774255,0.01512595329576816,0.015358645782264065,0.015353590482237955,0.015282816281872428,0.01490897188876516,0.01464272608739008,0.01434818051822178,0.0140472414813734,0.01397156066627665,0.01357496742305189,0.013264760336155645,0.013239335150730213,0.012855578404630575,0.012757297424711218,0.012615402091625429,0.01224869459267267,0.012364520437388523,0.01278217743072207,0.010773984276232695,0.01034567150343235,0.009892875218740849,0.008959428937449287,0.008835425401514727,0.008321023842975641,0.008070241312268658,0.007792348496127541,0.0074316875325001275,0.007216688596095603,0.00690147577093821,0.0064393618744338806,0.0062135089115027105,0.006064575807792338,0.005932642389463882,0.006033897075280951,0.0058564659567175124,0.005614951476058397,0.005425328163314342,0.00512939486472711,0.004926984616622897,0.004590063738412212,0.004180336627472562,0.0038663132846742535,0.0035675549654841958,0.003218392331327932,0.0027845782026168216,0.002148998128746002,0.0018698167067158768,0.001666365661547465,0.0014294604250298015,0.001239440618166052,0.0009970835875025847,0.0007696942098575971,0.0005974670766151535,0.00044898002878943804,0.0003308247811203774,0.0002269433217603308,0.00016325645378434804,0.00011057229762989692,7.459045626759071e-05,0.000119047359438374
