date,maximum,week
2010-09-25,17.7,False
2010-09-26,20.5,False
2010-09-27,20.7,False
2010-09-28,16.9,False
2010-09-29,13.8,False
2010-09-30,14.8,False
2011-09-01,19.2,False
2011-09-02,16.1,False
2011-09-03,19.0,False
2011-09-04,20.0,False
2011-09-05,20.0,False
2011-09-06,17.8,False
2011-09-07,14.3,False
2011-09-08,16.3,False
2011-09-09,14.4,False
2011-09-10,14.0,False
2011-09-11,14.8,False
2011-09-12,15.0,False
2011-09-13,14.8,False
2011-09-14,20.6,False
2011-09-15,17.7,False
2011-09-16,22.7,False
2011-09-17,24.1,False
2011-09-18,25.8,False
2011-09-19,27.1,False
2011-09-20,16.6,False
2011-09-21,19.6,False
2011-09-22,22.0,False
2011-09-23,25.3,False
2011-09-24,15.1,False
2011-09-25,13.9,False
2011-09-26,17.3,False
2011-09-27,20.1,False
2011-09-28,15.1,False
2011-09-29,12.6,False
2011-09-30,13.6,False
2012-09-01,14.5,False
2012-09-02,16.8,False
2012-09-03,20.1,False
2012-09-04,20.7,False
2012-09-05,22.7,False
2012-09-06,17.1,False
2012-09-07,11.3,False
2012-09-08,14.5,False
2012-09-09,18.3,False
2012-09-10,19.6,False
2012-09-11,18.5,False
2012-09-12,20.3,False
2012-09-13,13.8,False
2012-09-14,15.2,False
2012-09-15,17.6,False
2012-09-16,18.2,False
2012-09-17,17.5,False
2012-09-18,19.9,False
2012-09-19,18.1,False
2012-09-20,20.5,False
2012-09-21,19.6,False
2012-09-22,20.2,False
2012-09-23,22.3,False
2012-09-24,16.4,False
2012-09-25,18.3,False
2012-09-26,20.3,False
2012-09-27,23.3,False
2012-09-28,18.0,False
2012-09-29,12.4,False
2012-09-30,13.9,False
2013-09-01,21.8,False
2013-09-02,25.2,False
2013-09-03,24.1,False
2013-09-04,21.7,False
2013-09-05,22.1,False
2013-09-06,22.6,False
2013-09-07,24.2,False
2013-09-08,20.4,False
2013-09-09,23.3,False
2013-09-10,20.4,False
2013-09-11,16.4,False
2013-09-12,17.5,False
2013-09-13,14.9,False
2013-09-14,18.2,False
2013-09-15,19.0,False
2013-09-16,13.6,False
2013-09-17,13.8,False
2013-09-18,18.3,False
2013-09-19,13.8,False
2013-09-20,14.8,False
2013-09-21,18.2,False
2013-09-22,18.1,False
2013-09-23,23.4,False
2013-09-24,23.3,False
2013-09-25,24.9,False
2013-09-26,19.3,False
2013-09-27,19.3,False
2013-09-28,18.6,False
2013-09-29,20.9,False
2013-09-30,24.2,False
2014-09-01,18.9,False
2014-09-02,11.9,False
2014-09-03,13.6,False
2014-09-04,14.2,False
2014-09-05,15.1,False
2014-09-06,14.6,False
2014-09-07,17.7,False
2014-09-08,19.0,False
2014-09-09,18.3,False
2014-09-10,17.7,False
2014-09-11,17.4,False
2014-09-12,15.4,False
2014-09-13,17.0,False
2014-09-14,18.7,False
2014-09-15,19.2,False
2014-09-16,18.0,False
2014-09-17,15.2,False
2014-09-18,13.9,False
2014-09-19,16.1,False
2014-09-20,18.3,False
2014-09-21,17.9,False
2014-09-22,20.1,False
2014-09-23,22.2,False
2014-09-24,19.9,False
2014-09-25,19.2,False
2014-09-26,18.2,False
2014-09-27,18.2,False
2014-09-28,22.2,False
2014-09-29,24.1,False
2014-09-30,24.0,False
2015-09-01,14.2,False
2015-09-02,16.8,False
2015-09-03,12.9,False
2015-09-04,16.7,False
2015-09-05,16.9,False
2015-09-06,14.8,False
2015-09-07,13.9,False
2015-09-08,13.1,False
2015-09-09,16.1,False
2015-09-10,17.0,False
2015-09-11,18.9,False
2015-09-12,21.4,False
2015-09-13,21.7,False
2015-09-14,22.4,False
2015-09-15,18.7,False
2015-09-16,17.5,False
2015-09-17,17.3,False
2015-09-18,16.8,False
2015-09-19,15.5,False
2015-09-20,19.6,False
2015-09-21,20.7,False
2015-09-22,15.2,False
2015-09-23,13.7,False
2015-09-24,12.8,False
2015-09-25,14.9,False
2015-09-26,17.6,False
2015-09-27,20.0,False
2015-09-28,20.4,False
2015-09-29,22.1,False
2015-09-30,21.3,False
2016-09-01,16.7,False
2016-09-02,10.5,False
2016-09-03,14.6,False
2016-09-04,13.9,False
2016-09-05,16.4,False
2016-09-06,19.4,False
2016-09-07,19.1,False
2016-09-08,20.0,False
2016-09-09,17.4,False
2016-09-10,14.3,False
2016-09-11,15.7,False
2016-09-12,16.6,False
2016-09-13,17.5,False
2016-09-14,18.3,False
2016-09-15,12.9,False
2016-09-16,15.7,False
2016-09-17,17.0,False
2016-09-18,13.1,False
2016-09-19,14.6,False
2016-09-20,14.5,False
2016-09-21,11.7,False
2016-09-22,14.9,False
2016-09-23,18.2,False
2016-09-24,19.2,False
2016-09-25,18.3,False
2016-09-26,15.3,False
2016-09-27,14.3,False
2016-09-28,16.9,False
2016-09-29,14.7,False
2016-09-30,12.1,False
2017-09-01,15.0,False
2017-09-02,18.0,False
2017-09-03,23.5,False
2017-09-04,12.8,False
2017-09-05,9.6,False
2017-09-06,10.0,False
2017-09-07,13.0,False
2017-09-08,13.8,False
2017-09-09,14.7,False
2017-09-10,16.9,False
2017-09-11,19.9,False
2017-09-12,23.8,False
2017-09-13,22.5,False
2017-09-14,12.4,False
2017-09-15,13.6,False
2017-09-16,14.9,False
2017-09-17,16.7,False
2017-09-18,20.1,False
2017-09-19,14.9,False
2017-09-20,18.2,False
2017-09-21,22.6,False
2017-09-22,25.2,False
2017-09-23,30.2,False
2017-09-24,21.4,False
2017-09-25,17.5,False
2017-09-26,19.4,False
2017-09-27,24.3,False
2017-09-28,20.3,False
2017-09-29,19.5,False
2017-09-30,17.9,False
2018-09-01,15.0,False
2018-09-02,13.7,False
2018-09-03,13.9,False
2018-09-04,13.9,False
2018-09-05,16.8,False
2018-09-06,14.4,False
2018-09-07,18.6,False
2018-09-08,13.4,False
2018-09-09,16.8,False
2018-09-10,19.7,False
2018-09-11,21.4,False
2018-09-12,21.8,False
2018-09-13,20.6,False
2018-09-14,20.4,False
2018-09-15,22.2,False
2018-09-16,13.7,False
2018-09-17,15.1,False
2018-09-18,20.4,False
2018-09-19,18.4,False
2018-09-20,17.5,False
2018-09-21,19.4,False
2018-09-22,21.5,False
2018-09-23,22.2,False
2018-09-24,15.9,False
2018-09-25,17.4,False
2018-09-26,15.3,False
2018-09-27,20.3,False
2018-09-28,24.7,False
2018-09-29,15.8,False
2018-09-30,18.8,False
2019-09-01,19.8,False
2019-09-02,19.0,False
2019-09-03,21.7,False
2019-09-04,22.2,False
2019-09-05,21.2,False
2019-09-06,20.1,False
2019-09-07,11.8,False
2019-09-08,13.4,False
2019-09-09,14.1,False
2019-09-10,16.3,False
2019-09-11,19.4,False
2019-09-12,19.2,False
2019-09-13,22.3,False
2019-09-14,21.8,False
2019-09-15,24.0,False
2019-09-16,24.7,False
2019-09-17,11.3,False
2019-09-18,15.9,False
2019-09-19,20.1,False
2019-09-20,23.3,False
2019-09-21,18.7,False
2019-09-22,17.2,False
2019-09-23,13.6,False
2019-09-24,16.9,False
2019-09-25,17.9,False
2019-09-26,18.2,False
2019-09-27,20.8,False
2019-09-28,18.1,False
2019-09-29,20.2,False
2019-09-30,19.7,False
2020-09-01,14.8,False
2020-09-02,18.0,False
2020-09-03,20.2,False
2020-09-04,18.8,False
2020-09-05,17.3,False
2020-09-06,17.6,False
2020-09-07,20.3,False
2020-09-08,22.0,False
2020-09-09,11.8,False
2020-09-10,14.6,False
2020-09-11,17.8,False
2020-09-12,19.3,False
2020-09-13,15.8,False
2020-09-14,20.1,False
2020-09-15,20.5,False
2020-09-16,21.0,False
2020-09-17,23.1,False
2020-09-18,16.8,False
2020-09-19,22.1,False
2020-09-20,17.8,False
2020-09-21,23.8,False
2020-09-22,18.3,False
2020-09-23,14.6,False
2020-09-24,13.1,False
2020-09-25,11.3,False
2020-09-26,10.5,False
2020-09-27,14.5,False
2020-09-28,16.7,False
2020-09-29,18.0,False
2020-09-30,17.1,False
2021-09-01,22.7,False
2021-09-02,22.7,False
2021-09-03,21.5,False
2021-09-04,12.8,False
2021-09-05,11.2,False
2021-09-06,15.8,False
2021-09-07,18.8,False
2021-09-08,16.6,False
2021-09-09,19.9,False
2021-09-10,21.1,False
2021-09-11,22.5,False
2021-09-12,17.7,False
2021-09-13,11.6,False
2021-09-14,14.3,False
2021-09-15,15.7,False
2021-09-16,16.1,False
2021-09-17,18.5,False
2021-09-18,17.6,False
2021-09-19,15.5,False
2021-09-20,16.7,False
2021-09-21,13.9,False
2021-09-22,16.8,False
2021-09-23,19.5,False
2021-09-24,20.0,False
2021-09-25,15.3,False
2021-09-26,14.3,False
2021-09-27,17.3,False
2021-09-28,20.3,False
2021-09-29,14.1,False
2021-09-30,17.9,False
2022-09-01,17.8,False
2022-09-02,14.6,False
2022-09-03,14.1,False
2022-09-04,14.6,False
2022-09-05,14.8,False
2022-09-06,15.4,False
2022-09-07,16.7,False
2022-09-08,17.1,False
2022-09-09,14.5,False
2022-09-10,18.2,False
2022-09-11,15.1,False
2022-09-13,14.7,False
2022-09-14,15.3,False
2022-09-15,13.2,False
2022-09-16,17.3,False
2022-09-17,13.7,False
2022-09-18,14.5,False
2022-09-19,15.0,False
2022-09-20,18.6,False
2022-09-21,17.9,False
2022-09-22,17.1,False
2022-09-23,19.9,False
2022-09-24,17.9,False
2022-09-25,16.8,False
2022-09-26,19.0,False
2022-09-27,18.0,False
2022-09-28,14.2,False
2022-09-29,17.6,False
2022-09-30,17.5,False
2023-09-01,15.4,False
2023-09-02,16.5,False
2023-09-03,18.4,False
2023-09-04,22.4,False
2023-09-05,16.5,False
2023-09-06,17.8,False
2023-09-07,23.7,False
2023-09-08,11.4,False
2023-09-09,12.5,False
2023-09-10,15.3,False
2023-09-11,17.8,False
2023-09-12,18.7,False
2023-09-13,21.0,True
2023-09-14,25.4,True
2023-09-15,24.3,True
2023-09-16,24.7,True
2023-09-17,25.1,True
2023-09-18,28.0,True
2023-09-19,27.3,True
